<TICKER>,<DATE>,<TIME>,<OPEN>,<LOW>,<HIGH>,<CLOSE>
XAUAUD,20071017,00:00:00,855.0546,845.8866,860.7852,846.9308
XAUAUD,20071018,00:00:00,847.5432,846.6629,859.9169,858.7722
XAUAUD,20071019,00:00:00,858.6604,850.0000,864.8011,858.6006
XAUAUD,20071022,00:00:00,861.9991,848.8833,868.1144,850.4567
XAUAUD,20071023,00:00:00,850.4736,844.4867,853.9529,845.8111
XAUAUD,20071024,00:00:00,845.8881,839.1188,849.3915,845.2935
XAUAUD,20071025,00:00:00,845.4042,844.2876,849.1484,846.5265
XAUAUD,20071026,00:00:00,846.4164,845.8319,857.2365,854.7772
XAUAUD,20071029,00:00:00,855.0646,852.6121,860.4273,857.4369
XAUAUD,20071030,00:00:00,857.3286,846.4465,858.6308,846.5385
XAUAUD,20071031,00:00:00,847.0153,842.7953,856.7708,854.8577
XAUAUD,20071101,00:00:00,854.9651,850.3497,864.1704,863.2731
XAUAUD,20071102,00:00:00,863.1636,856.4003,875.8703,873.5782
XAUAUD,20071105,00:00:00,876.3033,869.2208,881.9180,875.2308
XAUAUD,20071106,00:00:00,874.9457,874.4711,890.8108,884.6030
XAUAUD,20071107,00:00:00,884.8427,881.8923,901.8606,896.8838
XAUAUD,20071108,00:00:00,898.6560,889.8835,909.8351,899.1470
XAUAUD,20071109,00:00:00,898.9528,895.0258,913.7457,909.8774
XAUAUD,20071112,00:00:00,917.7992,900.6698,925.3545,900.9767
XAUAUD,20071113,00:00:00,901.3860,890.2100,910.1769,890.4079
XAUAUD,20071114,00:00:00,890.7918,888.5552,908.7959,906.9689
XAUAUD,20071115,00:00:00,906.8573,879.1419,910.1636,889.7424
XAUAUD,20071116,00:00:00,889.8429,879.5736,895.2779,881.5745
XAUAUD,20071119,00:00:00,879.5302,874.9012,888.4382,884.7853
XAUAUD,20071120,00:00:00,885.1122,878.3799,907.2818,896.9799
XAUAUD,20071121,00:00:00,896.8023,896.7908,923.7415,918.0440
XAUAUD,20071122,00:00:00,918.3978,914.9155,925.5894,921.5686
XAUAUD,20071123,00:00:00,921.5686,918.6871,944.5209,938.6405
XAUAUD,20071126,00:00:00,938.1478,931.8259,947.6771,946.0733
XAUAUD,20071127,00:00:00,945.9646,922.6639,947.1082,927.1939
XAUAUD,20071128,00:00:00,927.0798,902.4583,929.1006,905.8877
XAUAUD,20071129,00:00:00,906.6021,898.1744,914.8912,899.8751
XAUAUD,20071130,00:00:00,899.6595,878.5763,902.9192,885.9182
XAUAUD,20071203,00:00:00,884.8718,880.2266,902.5111,902.0566
XAUAUD,20071204,00:00:00,902.3975,897.5349,921.9842,918.1193
XAUAUD,20071205,00:00:00,920.3671,908.6731,927.0317,913.5334
XAUAUD,20071206,00:00:00,913.1134,901.2402,921.4833,911.7714
XAUAUD,20071207,00:00:00,911.5639,898.0472,916.4476,907.3800
XAUAUD,20071210,00:00:00,907.6993,907.1826,922.9019,911.8610
XAUAUD,20071211,00:00:00,911.9639,907.6038,920.4454,910.5468
XAUAUD,20071212,00:00:00,911.3475,910.8695,924.6482,919.2764
XAUAUD,20071213,00:00:00,920.3079,903.9142,922.1755,908.9457
XAUAUD,20071214,00:00:00,909.4021,907.8797,922.0855,921.9694
XAUAUD,20071217,00:00:00,919.9583,916.5598,928.0140,924.4756
XAUAUD,20071218,00:00:00,924.2601,920.2283,936.6912,931.6914
XAUAUD,20071219,00:00:00,931.5832,926.8944,936.5950,934.5141
XAUAUD,20071220,00:00:00,934.5141,923.3993,935.3071,926.7326
XAUAUD,20071221,00:00:00,926.8406,922.3502,938.9171,933.8948
XAUAUD,20071224,00:00:00,934.6549,928.7436,936.8965,932.0244
XAUAUD,20071225,00:00:00,932.5830,928.9241,932.5830,929.1375
XAUAUD,20071226,00:00:00,927.9890,927.3166,945.1631,943.0076
XAUAUD,20071227,00:00:00,943.2299,938.5915,950.9680,945.8196
XAUAUD,20071228,00:00:00,941.2637,939.2732,962.1734,958.8525
XAUAUD,20071231,00:00:00,957.1119,944.0718,961.4243,948.9576
XAUAUD,20080101,00:00:00,951.3643,950.7130,951.6903,951.3643
XAUAUD,20080102,00:00:00,951.2557,947.6067,977.7374,970.2354
XAUAUD,20080103,00:00:00,969.7964,966.6818,987.3663,980.9091
XAUAUD,20080104,00:00:00,980.9112,972.1907,989.0792,988.8532
XAUAUD,20080107,00:00:00,986.3438,978.9570,990.3758,982.8080
XAUAUD,20080108,00:00:00,982.8099,980.6577,1000.7982,997.8397
XAUAUD,20080109,00:00:00,997.9531,987.3145,1010.4392,993.8907
XAUAUD,20080110,00:00:00,994.3407,981.5277,1001.5679,998.7704
XAUAUD,20080111,00:00:00,999.4409,992.4065,1006.8571,1005.2755
XAUAUD,20080114,00:00:00,1003.8138,996.3158,1017.5946,1005.8994
XAUAUD,20080115,00:00:00,1005.7874,1002.3328,1023.6839,1007.8302
XAUAUD,20080116,00:00:00,1007.9437,994.5455,1017.2335,996.1324
XAUAUD,20080117,00:00:00,998.0660,993.9875,1005.6664,998.9752
XAUAUD,20080118,00:00:00,1000.3417,992.8156,1009.1732,1005.1148
XAUAUD,20080121,00:00:00,1003.0678,998.5209,1011.7183,1007.2269
XAUAUD,20080122,00:00:00,1006.4088,993.7867,1028.3280,1024.1324
XAUAUD,20080123,00:00:00,1023.7903,1014.0894,1033.8181,1019.6977
XAUAUD,20080124,00:00:00,1020.5040,1018.4168,1037.5214,1033.6620
XAUAUD,20080125,00:00:00,1033.8964,1027.2748,1046.7120,1037.6050
XAUAUD,20080128,00:00:00,1035.6899,1035.1017,1051.2559,1044.5645
XAUAUD,20080129,00:00:00,1042.8765,1035.7947,1048.9258,1040.3470
XAUAUD,20080130,00:00:00,1040.5725,1030.1429,1045.5773,1041.4095
XAUAUD,20080131,00:00:00,1041.8678,1028.9791,1049.5521,1032.4850
XAUAUD,20080201,00:00:00,1032.7155,999.4469,1040.4445,1000.3319
XAUAUD,20080204,00:00:00,1003.6565,981.8362,1009.5238,995.0436
XAUAUD,20080205,00:00:00,994.7131,979.1551,1000.9936,991.5122
XAUAUD,20080206,00:00:00,991.6267,988.0713,1010.6988,1007.3801
XAUAUD,20080207,00:00:00,1006.5980,1005.1500,1023.4963,1017.8771
XAUAUD,20080208,00:00:00,1017.6556,1013.8393,1028.2682,1028.2682
XAUAUD,20080211,00:00:00,1027.8770,1014.1719,1029.2476,1021.1330
XAUAUD,20080212,00:00:00,1020.6859,999.6684,1022.6895,1002.8780
XAUAUD,20080213,00:00:00,1002.8768,996.1163,1019.2587,1009.5950
XAUAUD,20080214,00:00:00,1010.0412,997.2376,1013.0536,1005.9893
XAUAUD,20080215,00:00:00,1005.8778,989.4192,1010.2672,993.2834
XAUAUD,20080218,00:00:00,994.0503,987.1655,995.3704,989.6164
XAUAUD,20080219,00:00:00,989.6175,985.4268,1011.0894,1007.2794
XAUAUD,20080220,00:00:00,1007.2787,1000.7672,1029.8507,1026.9771
XAUAUD,20080221,00:00:00,1026.5391,1020.5680,1037.1096,1028.7144
XAUAUD,20080222,00:00:00,1027.7144,1017.6221,1031.7598,1023.7244
XAUAUD,20080225,00:00:00,1023.2886,1009.3053,1029.3481,1011.4285
XAUAUD,20080226,00:00:00,1011.5364,1000.3240,1019.6457,1014.9909
XAUAUD,20080227,00:00:00,1014.6650,1014.0635,1027.1565,1018.9241
XAUAUD,20080228,00:00:00,1018.9241,1012.1951,1024.9921,1023.1135
XAUAUD,20080229,00:00:00,1023.7442,1023.1208,1045.5375,1044.7761
XAUAUD,20080303,00:00:00,1046.6768,1041.8704,1056.7975,1046.0638
XAUAUD,20080304,00:00:00,1046.4991,1035.8575,1058.9442,1042.5946
XAUAUD,20080305,00:00:00,1042.7028,1036.5247,1063.8937,1058.4457
XAUAUD,20080306,00:00:00,1058.3387,1037.1963,1060.6547,1052.5577
XAUAUD,20080307,00:00:00,1053.0974,1042.5441,1059.2418,1048.5175
XAUAUD,20080310,00:00:00,1053.1823,1039.7623,1063.3118,1060.1504
XAUAUD,20080311,00:00:00,1060.2594,1044.0476,1065.9519,1047.2297
XAUAUD,20080312,00:00:00,1047.4602,1040.9546,1055.8125,1051.2574
XAUAUD,20080313,00:00:00,1051.1504,1045.0488,1064.0970,1050.9783
XAUAUD,20080314,00:00:00,1050.8726,1050.8726,1071.6263,1069.6906
XAUAUD,20080317,00:00:00,1066.9501,1065.1897,1116.7137,1090.3562
XAUAUD,20080318,00:00:00,1089.7645,1051.1248,1092.2054,1057.3180
XAUAUD,20080319,00:00:00,1057.5393,1019.1703,1071.2827,1032.2863
XAUAUD,20080320,00:00:00,1032.1769,997.6844,1032.2898,1011.4521
XAUAUD,20080321,00:00:00,1011.7856,1007.7519,1021.7971,1017.8591
XAUAUD,20080324,00:00:00,1015.4581,1002.5294,1023.2325,1003.5207
XAUAUD,20080325,00:00:00,1003.4107,1003.4107,1025.4644,1024.4382
XAUAUD,20080326,00:00:00,1024.3291,1020.6230,1038.6289,1037.9554
XAUAUD,20080327,00:00:00,1037.6169,1020.2952,1039.7604,1032.3948
XAUAUD,20080328,00:00:00,1032.2861,1005.8856,1033.5146,1015.1565
XAUAUD,20080331,00:00:00,1015.0605,998.9049,1031.9675,1002.6275
XAUAUD,20080401,00:00:00,1002.6273,963.4335,1008.7777,973.5450
XAUAUD,20080402,00:00:00,973.7625,969.6269,991.1291,988.7272
XAUAUD,20080403,00:00:00,987.9637,973.7910,993.9825,987.0982
XAUAUD,20080404,00:00:00,989.0662,976.7543,992.6438,991.1014
XAUAUD,20080407,00:00:00,990.8785,986.8094,1003.5644,994.7016
XAUAUD,20080408,00:00:00,994.4859,980.5846,999.2438,982.5993
XAUAUD,20080409,00:00:00,982.7049,972.3418,1008.2038,1005.1663
XAUAUD,20080410,00:00:00,1004.9505,989.0722,1006.7524,996.9935
XAUAUD,20080411,00:00:00,996.8864,985.0747,1002.9063,995.8015
XAUAUD,20080414,00:00:00,999.4598,988.7580,1007.7905,996.8713
XAUAUD,20080415,00:00:00,996.6552,996.6519,1012.6623,1001.4036
XAUAUD,20080416,00:00:00,1001.4036,997.8407,1011.5532,1005.9631
XAUAUD,20080417,00:00:00,1005.7502,1000.2134,1015.1337,1004.0620
XAUAUD,20080418,00:00:00,1003.8470,972.4338,1008.3147,982.4430
XAUAUD,20080421,00:00:00,981.7773,966.9921,988.7424,972.4050
XAUAUD,20080422,00:00:00,972.6144,967.4857,977.2366,969.1933
XAUAUD,20080423,00:00:00,968.9947,947.5964,973.8873,954.0752
XAUAUD,20080424,00:00:00,953.7585,940.2619,958.9505,945.4739
XAUAUD,20080425,00:00:00,945.4623,940.9574,961.3775,948.9051
XAUAUD,20080428,00:00:00,949.2451,946.4666,955.8005,952.0205
XAUAUD,20080429,00:00:00,952.4469,930.2699,952.9978,933.7265
XAUAUD,20080430,00:00:00,933.6122,915.5079,938.2716,929.7911
XAUAUD,20080501,00:00:00,929.8971,908.6528,936.0595,914.0742
XAUAUD,20080502,00:00:00,913.9669,907.1490,918.8347,915.4734
XAUAUD,20080505,00:00:00,915.0439,914.3673,923.7028,923.3777
XAUAUD,20080506,00:00:00,923.2720,920.9470,932.6282,922.4773
XAUAUD,20080507,00:00:00,921.9672,914.7878,928.3305,921.4354
XAUAUD,20080508,00:00:00,921.8518,920.4255,939.0917,935.9423
XAUAUD,20080509,00:00:00,936.2740,924.6706,946.1587,938.7063
XAUAUD,20080512,00:00:00,939.1074,930.5394,946.1186,931.9814
XAUAUD,20080513,00:00:00,931.9814,915.9583,935.7430,921.3663
XAUAUD,20080514,00:00:00,921.6771,918.8443,933.5623,926.4816
XAUAUD,20080515,00:00:00,927.5611,923.9385,946.1506,937.8657
XAUAUD,20080516,00:00:00,937.7660,931.7532,951.5687,946.0394
XAUAUD,20080519,00:00:00,943.8108,943.6133,957.2462,949.6169
XAUAUD,20080520,00:00:00,949.7218,942.9495,962.0239,959.3988
XAUAUD,20080521,00:00:00,959.8163,952.0940,969.1204,967.9127
XAUAUD,20080522,00:00:00,968.0166,958.5465,971.8149,962.8739
XAUAUD,20080523,00:00:00,962.8739,956.0314,965.3486,963.3295
XAUAUD,20080526,00:00:00,964.0401,963.0750,967.4797,967.3959
XAUAUD,20080527,00:00:00,967.2917,942.5120,968.1615,944.2879
XAUAUD,20080528,00:00:00,943.7662,927.8932,948.4579,936.2852
XAUAUD,20080529,00:00:00,937.1945,915.5048,939.0599,918.3246
XAUAUD,20080530,00:00:00,918.3246,912.2053,932.2194,927.6819
XAUAUD,20080602,00:00:00,928.5565,925.8987,939.8638,931.7420
XAUAUD,20080603,00:00:00,932.0561,918.3802,939.3209,925.5442
XAUAUD,20080604,00:00:00,925.4390,912.8894,928.7596,918.4271
XAUAUD,20080605,00:00:00,918.5232,908.0122,920.5021,916.7537
XAUAUD,20080606,00:00:00,916.9626,914.1756,936.3958,936.2011
XAUAUD,20080609,00:00:00,938.0329,934.1106,949.7741,940.5502
XAUAUD,20080610,00:00:00,940.2340,914.2857,941.7291,916.4640
XAUAUD,20080611,00:00:00,917.1867,917.1867,931.8037,928.3528
XAUAUD,20080612,00:00:00,928.8804,917.1927,936.7479,928.7012
XAUAUD,20080613,00:00:00,928.7012,918.2517,931.4206,926.1588
XAUAUD,20080616,00:00:00,926.7383,923.1261,949.5647,937.8789
XAUAUD,20080617,00:00:00,938.0851,929.7872,944.4622,935.1282
XAUAUD,20080618,00:00:00,934.8241,932.8105,949.2245,944.9201
XAUAUD,20080619,00:00:00,945.1258,936.0152,957.4019,945.5618
XAUAUD,20080620,00:00:00,945.5561,942.3117,950.8180,944.9570
XAUAUD,20080623,00:00:00,945.6568,922.2831,951.0350,928.7366
XAUAUD,20080624,00:00:00,928.6315,925.1572,935.5075,929.9310
XAUAUD,20080625,00:00:00,930.0355,915.0341,930.5947,923.7430
XAUAUD,20080626,00:00:00,924.3610,922.2268,960.1381,959.3845
XAUAUD,20080627,00:00:00,959.8869,949.7026,967.8594,965.0073
XAUAUD,20080630,00:00:00,966.6874,960.3639,969.8639,965.1357
XAUAUD,20080701,00:00:00,966.8059,962.9243,991.7095,983.7697
XAUAUD,20080702,00:00:00,984.5026,969.9927,987.0062,982.0185
XAUAUD,20080703,00:00:00,981.7086,967.7957,984.3945,972.9025
XAUAUD,20080704,00:00:00,972.9025,965.5961,974.0382,969.2659
XAUAUD,20080707,00:00:00,970.0780,959.4990,972.3734,968.9233
XAUAUD,20080708,00:00:00,969.0247,957.7953,978.2859,964.9564
XAUAUD,20080709,00:00:00,965.7886,960.7124,972.9046,971.7307
XAUAUD,20080710,00:00:00,971.5273,965.1114,985.3355,984.9147
XAUAUD,20080711,00:00:00,983.8777,979.7213,1000.2072,998.4463
XAUAUD,20080714,00:00:00,994.6391,984.7218,1002.7773,1000.9266
XAUAUD,20080715,00:00:00,1000.9266,987.4592,1004.7828,998.6713
XAUAUD,20080716,00:00:00,998.8756,983.7749,1004.0950,985.6233
XAUAUD,20080717,00:00:00,985.4194,977.6318,1003.1782,984.8889
XAUAUD,20080718,00:00:00,984.2738,978.3661,990.6494,984.0223
XAUAUD,20080721,00:00:00,984.1548,982.1612,991.6009,989.9631
XAUAUD,20080722,00:00:00,989.8607,971.4904,998.1590,973.2373
XAUAUD,20080723,00:00:00,973.8468,953.7422,978.6418,957.9385
XAUAUD,20080724,00:00:00,958.2422,954.4886,970.1414,965.8735
XAUAUD,20080725,00:00:00,967.3346,961.7801,975.1644,972.4838
XAUAUD,20080728,00:00:00,973.6925,964.2558,976.5904,972.7130
XAUAUD,20080729,00:00:00,972.4081,961.8297,974.9843,963.5504
XAUAUD,20080730,00:00:00,964.4958,949.2300,967.8986,959.2334
XAUAUD,20080731,00:00:00,961.4489,960.3772,977.4698,970.6726
XAUAUD,20080801,00:00:00,970.3539,967.4823,982.3170,978.2562
XAUAUD,20080804,00:00:00,978.5976,961.4847,982.8012,962.5524
XAUAUD,20080805,00:00:00,962.7597,953.2343,969.8526,955.3298
XAUAUD,20080806,00:00:00,955.5385,953.2547,969.7669,967.1067
XAUAUD,20080807,00:00:00,967.4260,956.8814,971.1116,964.1910
XAUAUD,20080808,00:00:00,963.8514,955.2540,973.7815,964.1170
XAUAUD,20080811,00:00:00,965.3577,926.0348,975.1497,933.0160
XAUAUD,20080812,00:00:00,933.4089,910.8259,942.2090,932.3144
XAUAUD,20080813,00:00:00,931.8181,927.3209,956.5218,944.8954
XAUAUD,20080814,00:00:00,944.7874,923.9504,959.3646,926.9863
XAUAUD,20080815,00:00:00,927.0929,898.4094,929.7678,909.6058
XAUAUD,20080818,00:00:00,911.8190,904.4673,923.3253,920.4284
XAUAUD,20080819,00:00:00,920.5069,905.8702,936.9979,930.9633
XAUAUD,20080820,00:00:00,932.9968,919.5494,938.8787,930.7657
XAUAUD,20080821,00:00:00,932.1334,930.0699,955.6271,950.4095
XAUAUD,20080822,00:00:00,949.7270,944.2208,956.1716,949.2035
XAUAUD,20080825,00:00:00,950.2941,941.9303,953.1648,951.0019
XAUAUD,20080826,00:00:00,951.9286,946.8622,968.8303,964.7665
XAUAUD,20080827,00:00:00,965.1054,959.0174,968.8409,963.1702
XAUAUD,20080828,00:00:00,962.8291,955.8075,974.7890,966.9450
XAUAUD,20080829,00:00:00,967.2664,962.6969,974.6347,966.9152
XAUAUD,20080901,00:00:00,974.6614,959.4404,978.0928,962.6839
XAUAUD,20080902,00:00:00,963.7049,950.8945,970.5883,961.7682
XAUAUD,20080903,00:00:00,962.2281,955.5130,975.1486,960.4932
XAUAUD,20080904,00:00:00,959.8898,955.1305,976.9099,974.5857
XAUAUD,20080905,00:00:00,975.8134,965.8109,1007.1384,986.5863
XAUAUD,20080908,00:00:00,964.8090,964.5773,993.8920,984.8950
XAUAUD,20080909,00:00:00,983.9166,961.9626,996.5221,973.8227
XAUAUD,20080910,00:00:00,971.5859,936.0748,972.4311,946.0513
XAUAUD,20080911,00:00:00,944.1024,923.1625,951.1122,925.7928
XAUAUD,20080912,00:00:00,927.8721,922.2957,938.1124,931.5502
XAUAUD,20080915,00:00:00,938.7057,938.7057,978.6229,978.1367
XAUAUD,20080916,00:00:00,976.5393,968.0229,995.5852,979.4788
XAUAUD,20080917,00:00:00,976.9898,970.1066,1101.2496,1098.6759
XAUAUD,20080918,00:00:00,1098.5360,1039.5607,1151.2646,1060.9832
XAUAUD,20080919,00:00:00,1061.1154,1017.1415,1073.6672,1044.5349
XAUAUD,20080922,00:00:00,1042.5532,1039.7980,1068.7819,1064.5085
XAUAUD,20080923,00:00:00,1067.5836,1052.6190,1075.5126,1071.6346
XAUAUD,20080924,00:00:00,1069.8344,1052.8207,1070.5714,1057.9694
XAUAUD,20080925,00:00:00,1058.3503,1034.4580,1066.6508,1051.1991
XAUAUD,20080926,00:00:00,1051.5464,1046.3196,1093.2661,1058.6464
XAUAUD,20080929,00:00:00,1061.5254,1045.9080,1154.6342,1132.4081
XAUAUD,20080930,00:00:00,1133.8593,1086.2462,1148.4414,1096.7905
XAUAUD,20081001,00:00:00,1097.2048,1087.8353,1125.4570,1101.1136
XAUAUD,20081002,00:00:00,1102.5835,1069.2764,1110.8257,1082.3195
XAUAUD,20081003,00:00:00,1082.4382,1058.7933,1089.7040,1083.2687
XAUAUD,20081006,00:00:00,1080.3629,1074.7627,1241.5273,1207.9989
XAUAUD,20081007,00:00:00,1207.6587,1181.7312,1260.3206,1246.8062
XAUAUD,20081008,00:00:00,1248.8759,1235.6823,1414.5737,1353.1515
XAUAUD,20081009,00:00:00,1349.1071,1238.1154,1364.9197,1327.7568
XAUAUD,20081010,00:00:00,1325.1854,1288.7626,1414.9795,1306.4316
XAUAUD,20081013,00:00:00,1255.3851,1188.0806,1329.0037,1195.2653
XAUAUD,20081014,00:00:00,1195.6678,1160.0334,1212.6501,1195.5682
XAUAUD,20081015,00:00:00,1194.7144,1194.1595,1306.3895,1297.5990
XAUAUD,20081016,00:00:00,1297.9960,1159.6312,1301.7797,1169.7400
XAUAUD,20081017,00:00:00,1168.9406,1117.8768,1198.6970,1139.2885
XAUAUD,20081020,00:00:00,1132.9187,1125.9427,1158.3011,1132.2526
XAUAUD,20081021,00:00:00,1133.5704,1116.8021,1155.0161,1142.3073
XAUAUD,20081022,00:00:00,1142.1379,1076.0740,1150.0452,1085.8292
XAUAUD,20081023,00:00:00,1085.8292,1053.9031,1103.4222,1069.3846
XAUAUD,20081024,00:00:00,1070.9515,1070.9515,1202.1224,1182.9327
XAUAUD,20081027,00:00:00,1193.7054,1165.7048,1222.2950,1212.0710
XAUAUD,20081028,00:00:00,1211.7745,1144.7651,1218.9769,1157.1165
XAUAUD,20081029,00:00:00,1156.7842,1116.3341,1188.4532,1129.6240
XAUAUD,20081030,00:00:00,1130.0909,1080.2642,1150.6420,1097.4305
XAUAUD,20081031,00:00:00,1096.3051,1075.0935,1124.2955,1084.9694
XAUAUD,20081103,00:00:00,1080.8231,1061.1796,1094.6577,1074.4095
XAUAUD,20081104,00:00:00,1072.8486,1068.2667,1099.6849,1094.8894
XAUAUD,20081105,00:00:00,1094.4181,1059.4073,1103.6165,1091.6211
XAUAUD,20081106,00:00:00,1091.4869,1073.5684,1109.4572,1101.8657
XAUAUD,20081107,00:00:00,1104.9698,1082.2402,1112.1439,1089.1880
XAUAUD,20081110,00:00:00,1070.2979,1069.6763,1123.9482,1109.2913
XAUAUD,20081111,00:00:00,1108.9611,1089.9747,1127.1042,1116.0415
XAUAUD,20081112,00:00:00,1116.3820,1097.6394,1130.4143,1115.5052
XAUAUD,20081113,00:00:00,1114.4427,1095.6444,1129.0829,1108.6696
XAUAUD,20081114,00:00:00,1109.0033,1098.7599,1145.3824,1139.1863
XAUAUD,20081117,00:00:00,1159.1621,1125.2664,1162.0862,1139.8514
XAUAUD,20081118,00:00:00,1140.5573,1126.5300,1151.5908,1132.2491
XAUAUD,20081119,00:00:00,1135.3430,1130.8917,1164.8301,1153.7255
XAUAUD,20081120,00:00:00,1155.4893,1148.4022,1229.9210,1219.7676
XAUAUD,20081121,00:00:00,1219.6400,1200.7054,1299.7076,1270.0857
XAUAUD,20081124,00:00:00,1257.8666,1248.3328,1301.0326,1255.3484
XAUAUD,20081125,00:00:00,1255.0009,1247.8162,1285.6917,1263.9766
XAUAUD,20081126,00:00:00,1262.0000,1242.1324,1270.4956,1248.5754
XAUAUD,20081127,00:00:00,1249.1526,1232.6005,1260.3798,1245.9917
XAUAUD,20081128,00:00:00,1245.6115,1232.8933,1257.3665,1248.1674
XAUAUD,20081201,00:00:00,1255.4856,1193.6034,1260.8290,1202.3158
XAUAUD,20081202,00:00:00,1202.7896,1189.0881,1222.3094,1214.0972
XAUAUD,20081203,00:00:00,1213.8199,1187.3060,1217.8649,1191.2603
XAUAUD,20081204,00:00:00,1191.0770,1179.7321,1206.3833,1192.9659
XAUAUD,20081205,00:00:00,1191.9727,1167.1807,1206.5284,1168.7249
XAUAUD,20081208,00:00:00,1167.7499,1155.4023,1178.4476,1161.7272
XAUAUD,20081209,00:00:00,1161.9507,1158.2906,1184.9189,1180.4500
XAUAUD,20081210,00:00:00,1180.2706,1173.0682,1238.0732,1234.8278
XAUAUD,20081211,00:00:00,1234.3345,1217.2698,1255.7195,1223.0837
XAUAUD,20081212,00:00:00,1221.3774,1216.9196,1255.5945,1241.5619
XAUAUD,20081215,00:00:00,1243.7330,1230.2877,1260.7450,1250.2612
XAUAUD,20081216,00:00:00,1250.1121,1220.3806,1255.2715,1237.9026
XAUAUD,20081217,00:00:00,1238.3427,1214.1840,1260.2225,1229.9731
XAUAUD,20081218,00:00:00,1227.0601,1206.2908,1261.7570,1241.3693
XAUAUD,20081219,00:00:00,1240.0640,1215.4984,1245.8680,1228.9316
XAUAUD,20081222,00:00:00,1230.5433,1227.4993,1243.9919,1240.7733
XAUAUD,20081223,00:00:00,1241.3995,1219.3794,1241.9496,1238.2427
XAUAUD,20081224,00:00:00,1238.2778,1224.3223,1246.3235,1242.4865
XAUAUD,20081226,00:00:00,1239.5070,1230.7468,1278.6741,1267.3859
XAUAUD,20081229,00:00:00,1270.0847,1256.3660,1298.6425,1282.7355
XAUAUD,20081230,00:00:00,1281.8010,1252.0291,1286.3589,1264.6207
XAUAUD,20081231,00:00:00,1264.4376,1232.8650,1266.6764,1241.9080
XAUAUD,20090101,00:00:00,1247.2006,1245.7878,1249.1487,1247.9093
XAUAUD,20090102,00:00:00,1249.6456,1233.7040,1264.0231,1235.5430
XAUAUD,20090105,00:00:00,1225.2416,1183.3567,1238.3820,1202.3259
XAUAUD,20090106,00:00:00,1202.3542,1176.5934,1202.7463,1198.7224
XAUAUD,20090107,00:00:00,1199.0831,1170.2188,1204.2548,1181.0153
XAUAUD,20090108,00:00:00,1182.0095,1177.2721,1218.3049,1204.8397
XAUAUD,20090109,00:00:00,1205.7167,1198.3564,1228.4178,1213.4415
XAUAUD,20090112,00:00:00,1222.6512,1191.2904,1240.2161,1205.6143
XAUAUD,20090113,00:00:00,1206.6431,1205.3428,1248.8591,1231.8427
XAUAUD,20090114,00:00:00,1231.8427,1213.5721,1242.3785,1230.2094
XAUAUD,20090115,00:00:00,1228.8444,1216.1635,1235.8177,1222.0227
XAUAUD,20090116,00:00:00,1222.0392,1214.2963,1261.2153,1249.6284
XAUAUD,20090119,00:00:00,1243.9167,1223.5707,1254.9226,1253.6036
XAUAUD,20090120,00:00:00,1253.6417,1245.4366,1325.8114,1324.3076
XAUAUD,20090121,00:00:00,1324.2030,1285.3494,1332.6643,1287.2437
XAUAUD,20090122,00:00:00,1287.4377,1286.1450,1324.2579,1307.1995
XAUAUD,20090123,00:00:00,1306.0043,1302.5352,1382.5421,1370.3140
XAUAUD,20090126,00:00:00,1374.5215,1358.2227,1386.3047,1365.8610
XAUAUD,20090127,00:00:00,1366.1632,1333.1343,1368.9629,1352.8259
XAUAUD,20090128,00:00:00,1355.5488,1318.4058,1362.7303,1333.3834
XAUAUD,20090129,00:00:00,1333.2332,1327.6250,1396.3743,1395.9454
XAUAUD,20090130,00:00:00,1394.9952,1390.4541,1462.6772,1459.5402
XAUAUD,20090202,00:00:00,1454.6169,1425.5891,1465.6161,1435.8323
XAUAUD,20090203,00:00:00,1435.8323,1368.2277,1436.0806,1384.8047
XAUAUD,20090204,00:00:00,1383.9410,1375.7084,1413.6793,1411.5812
XAUAUD,20090205,00:00:00,1412.4902,1384.7445,1430.7621,1404.7949
XAUAUD,20090206,00:00:00,1404.3632,1340.4474,1405.8977,1346.0970
XAUAUD,20090209,00:00:00,1356.5476,1301.1538,1368.7943,1319.5695
XAUAUD,20090210,00:00:00,1318.7380,1317.3715,1413.8516,1397.5242
XAUAUD,20090211,00:00:00,1396.4570,1387.6405,1458.6802,1434.6631
XAUAUD,20090212,00:00:00,1434.0718,1416.7549,1478.2474,1446.4478
XAUAUD,20090213,00:00:00,1444.0208,1408.1725,1447.4774,1431.6556
XAUAUD,20090216,00:00:00,1443.3021,1433.2518,1457.6062,1449.6459
XAUAUD,20090217,00:00:00,1448.5305,1441.7892,1530.5350,1523.7422
XAUAUD,20090218,00:00:00,1523.3380,1501.8762,1547.5703,1540.4982
XAUAUD,20090219,00:00:00,1540.7141,1491.8661,1546.1538,1511.1559
XAUAUD,20090220,00:00:00,1510.5393,1501.1572,1566.0231,1538.2352
XAUAUD,20090223,00:00:00,1547.8665,1502.3726,1553.0752,1545.1145
XAUAUD,20090224,00:00:00,1543.6136,1475.2566,1548.2012,1475.4827
XAUAUD,20090225,00:00:00,1473.3374,1453.9072,1511.2935,1473.0168
XAUAUD,20090226,00:00:00,1468.8418,1427.1757,1477.4803,1460.3617
XAUAUD,20090227,00:00:00,1463.6180,1446.4368,1518.2965,1472.3092
XAUAUD,20090302,00:00:00,1475.0314,1460.0887,1514.9502,1469.8029
